year,quarter,con_dis,dv_con_dis,bus_conf,bus_conf_ch,con_cred,con_cred_ch,cpi_ch,con_exp_ch,ppi_ch,vix,vix_ch,inv,inv_ch,ppe,ppe_ch,cad_usd,cad_usd_ch,cny_usd,cny_usd_ch,inr_usd,jpy_usd,usd_aud,usd_euro,usd_euro_ch,usd_gbp,wages,wages_ch,employee,unemploy,unemploy_ch,sp500,sp500_ch,gdp,real_gdp,gdp_p_deflat,gnp,gov_con_exp,gov_tot_exp,sh_gdp_con_exp,sh_gdp_pr_dom_inv,sh_gdp_gov_exp,sh_gdp_export,exp_p_idx,exp_p_idx_ch,imp_p_idx,imp_p_idx_ch,order_cap_good_nondef,order_cap_good_nondef_ch,order_dur,order_dur_ch,order_dur_excl_trans,order_dur_excl_trans_ch,ship_dur,ship_dur_ch,ship_con_dur,ship_con_dur_ch,ship_con_dur_excl_def,ship_con_dur_excl_def_ch,ship_con_dur_excl_trans,ship_con_dur_excl_trans_ch,yr_qtr
1999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5115666666666667,-0.020773149271175517,8.278733333333333,1.0468590203014333e-4,0.0014060332463378625,-0.025692024242812698,0.01666053502916899,1.1226666666666667,NA,-0.026047726947965772,NA,NA,NA,4.3,-0.031007751937984593,1260.4926229508196,0.11016771472706798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.23333333333333,-0.0027146250424160065,91.33333333333333,-0.004014598540146069,58464.333333333336,5.35939290621674e-4,185587.33333333334,0.031271889963754816,128921.66666666667,0.00651299884943057,191940,0.006818102879371976,34699.333333333336,0.053555303656170214,184968.33333333334,0.007976140060010324,135184.66666666666,8.087702254198992e-4,1999-01-01
1999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4729,-0.026252065087016514,8.278566666666666,-2.013230953831022e-5,0.009897686401254054,0.0360414713198451,0.029779205547906737,1.0569333333333333,-0.06219250662293436,-0.01647542174174671,NA,NA,NA,4.266666666666667,-0.007812499999999972,1329.6436507936507,0.052007188393338004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.16666666666667,-6.79117147707941e-4,92.8,0.015804597701149448,59262.666666666664,0.013471100411726245,183848.66666666666,-0.009457053446131526,130579,0.012692188892037222,193253.66666666666,0.006797628678024171,34497.666666666664,-0.0058458059965409695,186646,0.00898849515482066,136885.66666666666,0.012426428868861363,1999-04-01
1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4864333333333335,0.009104567981521806,8.2774,-1.4094602975165101e-4,0.01218399791503769,-0.0679481192873399,-0.0055376095985232065,1.0490666666666666,-0.007498729028978161,-0.0028508406858665913,NA,NA,NA,4.233333333333333,-0.007874015748031468,1341.98671875,0.009197608131208757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.33333333333333,0.0016949152542371918,94.8,0.02109704641350211,62345.666666666664,0.04945010880200174,189135.66666666666,0.027953479601062377,134633,0.03011148826810663,194465.66666666666,0.006232462628364562,34124.666666666664,-0.010930509699728447,187832.33333333334,0.006315916499999164,138540,0.011941196285068161,1999-07-01
1999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4724,-0.009530924567599542,8.278366666666667,1.1677021634703894e-4,5.875832249969513e-4,-0.08376399834226168,-0.01015175842958504,1.0381333333333334,-0.010531723606473066,0.01744055286348128,NA,NA,NA,4.066666666666666,-0.04098360655737712,1374.09859375,0.02336941115146968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.93333333333334,0.006064690026954264,96.7,0.0196483971044468,62917,0.009080746592071073,192496,0.017456639791649402,136969,0.01705495404069534,196235.66666666666,0.009019767048803565,34105,-5.766505399989515e-4,189388.66666666666,0.00821766877989873,139928,0.00991938711337259,1999-10-01
2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4535333333333333,-0.012979865156171114,8.278633333333334,3.221143586501443e-5,0.0026520112040024795,0.024281298063907532,-0.019807732938939466,0.9869333333333333,-0.0518778708457174,-0.014646391303445888,NA,NA,NA,4.033333333333333,-0.008264462809917326,1420.0014285714285,0.032325907494056824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,0.006693440428380093,99.13333333333334,0.024546065904505754,62038,-0.01416873529127309,192467,-1.5067518068032442e-4,137293,0.002359916383209632,197499,0.006396656860709892,33968,-0.004033207724917569,191202.33333333334,0.009485588564993206,142225.33333333334,0.016152771658120044,2000-01-01
2000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4805333333333335,0.018236671469740725,8.2782,-5.234632327480704e-5,0.012370105590732174,-0.002870907574209569,-0.07002769456847341,0.9337666666666666,-0.05693785028379684,-0.04777741549831535,NA,NA,NA,3.933333333333333,-0.025423728813559344,1446.5936507936508,0.018382648235482635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.1,0.004995004995004995,99.16666666666667,3.361344537814935e-4,65486.333333333336,0.05265729745137666,201131.66666666666,0.04307957473959839,140908,0.02565503732932126,200036.66666666666,0.01268600756527965,33372.666666666664,-0.017838950038954107,193615,0.012461155730013981,145011.66666666666,0.019214545956072367,2000-04-01
2000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4823333333333333,0.0012143017764783912,8.279166666666667,1.1675893306493595e-4,0.02969822195798431,0.009458749343142395,-0.028722600151171514,0.9042,-0.03269925532699251,-0.03846414302160235,NA,NA,NA,4,0.01666666666666672,1475.9788888888888,0.01990898265310497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.06666666666666,-3.331112591605407e-4,100.73333333333333,0.015552614162806051,65024.333333333336,-0.007105032475022171,192647.33333333334,-0.04404075149409446,139354.66666666666,-0.011146618699529329,197743,-0.011599230651232443,31778.666666666668,-0.050159436099689404,191554.66666666666,-0.010755850375175806,145559.33333333334,0.003762497767233655,2000-07-01
2000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5256666666666667,0.02840288398514318,8.277666666666667,-1.8121048604679944e-4,0.02466523507992151,0.01981427003586107,-0.07736156351791534,0.8686666666666667,-0.040905602455871035,-0.02092503399165764,NA,NA,NA,3.9,-0.025641025641025664,1366.3103174603175,-0.08026622504938853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.23333333333333,0.001662786830728348,100.96666666666667,0.0023109937273027496,62901,-0.03375675002517187,188069.66666666666,-0.02434027106976326,136210.66666666666,-0.023081892754360893,194743,-0.015404918276908541,31045.333333333332,-0.023621370898471133,188256.66666666666,-0.017518635904881633,144456.66666666666,-0.007633200267669793,2000-10-01
2001,1,NA,NA,97.35436,NA,1746959.04,NA,NA,NA,NA,25.996774193548386,NA,NA,NA,NA,NA,1.5278333333333334,0.001418130249809087,8.2774,-3.221623537181208e-5,-0.001448201583939249,0.06983199712423944,-0.002700835374662307,0.9221333333333334,0.0579814921920185,0.008046633901017286,720,NA,NA,4.233333333333333,0.078740157480315,1273.3253225806452,-0.07302532450326192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.16666666666667,-6.655574043260853e-4,99.56666666666666,-0.014060930699698751,59883.666666666664,-0.050386582874573524,179847,-0.04572034377368906,129516.33333333333,-0.05168717459059214,189298.66666666666,-0.028760547705918037,30206.333333333332,-0.02777563204184553,182852.33333333334,-0.029555725293816212,140115,-0.03098645160522897,2001-01-01
2001,2,NA,NA,97.61362,0.0026559818189305713,1774685.1533333333,0.015623116743415714,NA,NA,0.7024955146,24.21952380952381,-0.07338089708129233,56.16,NA,234.64,NA,1.5411333333333332,0.008630012544880305,8.277033333333334,-4.4299285976022516e-5,0.006746068108508201,0.036640280170550904,-0.03416693731731095,0.8735999999999999,-0.05555555555555567,-0.026083081181244513,668,-0.07784431137724551,0.016916591213988044,4.4,0.03787878787878794,1234.2511111111112,-0.031658234793370536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.63333333333334,-0.005352960856473718,97.8,-0.018064076346284926,55622.666666666664,-0.07660546060359087,175316.33333333334,-0.025842809854187326,124032,-0.044217083763329855,183421,-0.032044676818175986,30779.666666666668,0.018627015670518495,176621,-0.035280817871789556,132875,-0.054487300094073376,2001-04-01
2001,3,NA,NA,98.23552666666667,0.006330771440529168,1802360.1366666667,0.015354857650433977,0.00131430717,0.017,0.6943402381,25.523898305084746,0.05110404688068689,59.07,0.0492635855764348,236.89,0.009498079277301702,1.5462,0.003276850773940483,8.2769,-1.6109090762750164e-5,0.009271216511126047,-0.009365205137885309,-0.0015613818229133231,0.8914333333333333,0.02000523501477026,0.012164604476574496,664,-0.006024096385542169,-0.0013117169912811159,4.833333333333333,0.08965517241379298,1153.7071186440678,-0.0698132057655199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.93333333333334,-0.007075471698113236,96,-0.01874999999999997,52780,-0.053858784893267606,168245.33333333334,-0.0420279116211247,120743,-0.02723967434965174,177635.66666666666,-0.03256853447224381,30453.666666666668,-0.010704786506277295,170467.66666666666,-0.03609677690588446,127630,-0.041095353756953695,2001-07-01
2001,4,6.21,0.33692841806405144,98.11718666666667,-0.001206108776865359,1862474.1600000001,0.03227643347993264,-0.00281267579,0.017,0.6773772631,28.33859375,0.09932375155048952,50.74,-0.16417027985810007,215.02,-0.10171146870058588,1.5809,0.021949522423935705,8.2767,-2.416422003933136e-5,0.01342230621771042,0.018782426661095714,-0.001694362984685596,0.8948333333333334,0.003799590240268284,0.0025883984284722516,730,0.09041095890410959,-0.01269693572964766,5.5,0.12121212121212127,1115.36765625,-0.03437383375717537,0.006003586767869629,0.002716315262439028,-0.23076923076923078,0.011858001727310894,0.019720500324299207,0.016758834480043092,0.00891530460624063,-0.0574712643678161,0.01604278074866314,-0.06060606060606066,97.89999999999999,-0.010554988083078098,92.46666666666667,-0.0382119682768565,50787,-0.03924232579203339,166881.66666666666,-0.008171458818124736,116892,-0.03294494062895664,174270,-0.019312943516765116,30960.333333333332,0.016365026216341262,166884.66666666666,-0.021469917348108675,123672.33333333333,-0.03200122905419432,2001-10-01
2002,1,6,-0.1870199993750001,99.72272000000001,0.01609997534496994,1882444.7433333334,0.01060885500307988,0.00357277172,0.015,0.6746044691,21.596833333333333,-0.31216430263696077,54.42,0.06762219772142594,245.4,0.12379788101059493,1.5946,0.008591496300012571,8.277033333333334,4.027207816009851e-5,0.012396733883354473,0.06525957448521835,0.013437057991513457,0.8768333333333334,-0.02052841665082686,-0.011477594146660728,719,-0.015299026425591099,-0.02868534881834714,5.7,0.03508771929824565,1132.2148333333334,0.014879841340475986,0.011924976587160593,0.008669327660024238,0,0.008340122885511912,0.02303052655636778,0.020867356817628902,-0.0074850299401197605,0.016949152542372923,0.010582010582010545,0.0571428571428572,97.46666666666667,-0.004445964432284435,92,-0.0050724637681159625,48478.666666666664,-0.047615445969361146,167861,0.005834192178846445,114671.66666666667,-0.019362527796753005,174751,0.0027524878255346177,31135,0.005609978052566818,167434,0.0032808947605226122,123355,-0.0025725210436004092,2002-01-01
2002,2,6.73,0.4611152882727305,100.37006666666667,0.006449598851184687,1906602.2233333334,0.012670435240427443,0.01086752857,0.016,0.6816180069000001,21.7259375,0.005942397959428351,55.76,0.02403156384505015,244.36,-0.004256015714519529,1.5545,-0.025796075908652315,8.276966666666667,-8.054480506196321e-6,0.007503773664517642,-0.044552939472549104,0.05915799661263018,0.9197,0.04660940161646908,0.024735546233813615,677,-0.0620384047267356,0.02214657488331338,5.833333333333333,0.022857142857142777,1070.14984375,-0.05799654127486154,0.009570643429432766,0.006020855084584269,0.07142857142857134,0.007819725196385827,0.016662205599724127,0.013308411656727004,0.002985074626865714,0,0.005263157894736917,0.07894736842105259,98,0.00544217687074828,94.26666666666667,0.024045261669024036,49830.333333333336,0.027125378785345034,169925.33333333334,0.012148473054831983,118673,0.033717301604689595,179250.66666666666,0.025102649548490702,33430,0.0686509123541729,171902.33333333334,0.025993442012615747,125491.66666666667,0.017026362972308955,2002-04-01
2002,3,6.12,-0.3792465396667334,99.59424666666666,-0.007789807403198828,1942253.4433333334,0.01835559623918836,0.00426320667,0.019,0.6837383787,35.3734375,0.38581209417377094,56.19,0.007652607225484957,237.11,-0.030576525663194295,1.5637,0.0058834814862186455,8.276833333333332,-1.6109220515197863e-5,-0.00736433364503678,-0.06276367447756763,-0.007066276803118942,0.9840666666666666,0.06540884763904886,0.05660701995870619,675,-0.002962962962962963,0.00498484887793891,5.733333333333333,-0.017441860465116216,895.490625,-0.19504304553718796,0.008992316356610713,0.004426036440048485,0.2631578947368421,0.010180425122867159,0.012824504673324298,0.011835504065465552,0.0029761904761905185,-0.0056818181818180605,0.005235602094240912,0.025641025641025664,98.53333333333333,0.005412719891745583,94.93333333333334,0.007022471910112409,49577.333333333336,-0.005103138531049135,172748.66666666666,0.016343589723799012,116832.33333333333,-0.015754771082206166,178784.33333333334,-0.0026083568097874754,34067.333333333336,0.01870804876616903,171352.33333333334,-0.003209760785282566,124372.33333333333,-0.008999857953403434,2002-07-01
2002,4,6.74,0.38360856817636346,99.45676333333333,-0.0013823427258793323,1976066.94,0.017111513776282592,0.00313768918,0.017,0.6876529114000001,31.059375,-0.13889727336754207,52.57,-0.06886056686322993,225.99,-0.04920571706712688,1.5695666666666666,0.003737762014993394,8.277366666666667,6.443273021633904e-5,-0.007196370742216369,0.02568993368416894,0.019296254256526736,1.0006333333333335,0.016556181085312805,0.013849710492269218,740,0.08783783783783784,-0.0044905733580594236,5.866666666666667,0.022727272727272797,886.52828125,-0.010109484310374402,0.007172674469489738,0.001545833065369204,0.17391304347826084,0.008516049644043037,0.019404789082337677,0.023543481418435108,0.004444444444444402,-0.005714285714285796,0.010362694300518097,0.09302325581395347,98.7,0.0016886187098953537,95.1,0.0017525411847177414,49156.666666666664,-0.008557672746999489,167706.33333333334,-0.03006644551289047,116446,-0.003317703771132787,176075,-0.015387382270812683,33611.666666666664,-0.01355680071403793,168510,-0.0168674460467233,123095.66666666667,-0.010371337198439076,2002-10-01
2003,1,6.26,-0.31150150247630215,99.14975333333334,-0.0030964272696458327,1994030.6066666667,0.00900872163476759,0.01011959522,0.017,0.7049420974999999,30.346065573770492,-0.023505828935071364,54.66,0.038236370289059574,239.87,0.05786467669987908,1.5098666666666667,-0.03953991522430227,8.2776,2.818852485408783e-5,-0.010055711627465859,-0.029621820303481955,0.05960674157303369,1.0734666666666668,0.06784871444541048,0.019343164375298934,728,-0.016483516483516484,-0.02859936386613955,5.866666666666667,0,860.7603278688524,-0.029936269768550045,0.010018681975162163,0.005517060597306018,-0.2777777777777776,0.008584658564817427,0.013976965143898932,0.017143233764747124,0.0014792899408283184,0,0.005154639175257623,0.04444444444444448,99.36666666666667,0.006709158000670963,98.16666666666667,0.03123938879456717,49927,0.015429193288868463,172117.33333333334,0.025627866261774913,116877.66666666667,0.003693320366308974,176919,0.004770544712552072,34488,0.025409804376401526,168916,0.0024035615335432996,122323.33333333333,-0.006313867618606505,2003-01-01
2003,2,7.62,0.893392289786679,99.02052333333333,-0.0013050829833021502,2014736.09,0.010277020119956948,0.0036429872499999997,0.013999999999999999,0.7054314141,21.768730158730158,-0.39402093518994125,56.37,0.03033528472591806,245.27,0.022016553186284524,1.3982333333333332,-0.07983884425584677,8.277066666666666,-6.443506556267211e-5,-0.015444715454063753,-0.0035045772951649264,0.07388137356919876,1.1364,0.05537956118737529,0.0101498805896401,691,-0.053545586107091175,0.020187432188270817,6.133333333333333,0.043478260869565064,937.9946031746032,0.08233978643838101,0.011435466227638897,0.008529224684095381,-0.5000000000000001,0.012457301122166805,0.012305488934607933,0.015518271330825771,0,-0.0057471264367816915,0,-0.022727272727272645,99.6,0.0023427041499329325,95.83333333333333,-0.024347826086956622,49996.333333333336,0.001386768363013336,171465.33333333334,-0.003802517904493814,116348.33333333333,-0.004549556647423768,175703.33333333334,-0.006918859441103319,33961,-0.015517799829215865,167530.33333333334,-0.00827113895792,122319.66666666667,-2.9976100872225224e-5,2003-04-01
2003,3,7.66,-0.018548089768229664,100.20318666666667,0.011802651918322268,2045775.83,0.015172600802503365,0.00490018149,0.013000000000000001,0.7134235850999999,19.50484375,-0.116067907938517,58.65,0.03887468030690539,245.41,5.70473900818982e-4,1.3806,-0.012772224636631295,8.277166666666666,1.2081428830288176e-5,-0.023025248075674704,-0.009750728578596587,0.027327935222671924,1.1262333333333334,-0.009027140616213328,-0.005319259029286936,696,0.007183908045977011,0.006629443983820666,6.133333333333333,0,1000.3790625,0.062360820676809044,0.021997391618425826,0.016698518484672954,0.4545454545454546,0.021811664891118635,0.009808608993648426,0.007974928047917289,-0.0014814814814813973,0.016949152542372923,-0.01041666666666663,-0.023255813953488497,99.53333333333333,-6.697923643670081e-4,96.53333333333333,0.0072513812154696424,50608.666666666664,0.012099376918314291,175018,0.020298864497746844,119826,0.02902263838120835,179241.33333333334,0.01973875073457759,35743.333333333336,0.049864776648326094,170693.33333333334,0.01853030776441181,124077.66666666667,0.014168544970488913,2003-07-01
2003,4,9.09,0.7512379875941193,101.6005,0.013753016307334408,2081694.0666666667,0.017254330135158147,1.8060321000000002e-4,0.013999999999999999,0.7192953841,17.64046875,-0.10568738429924086,58.89,0.004075394803871659,248.72,0.01330813766484401,1.3159666666666667,-0.04911471921781199,8.2769,-3.221818152528571e-5,-0.010915381803986006,-0.07888000098035906,0.08080197236823751,1.1907333333333334,0.05416829964727619,0.05643980080070308,770,0.09610389610389611,2.654569171282994e-4,5.833333333333333,-0.0514285714285714,1056.453125,0.05307766257968139,0.01715900087303598,0.011351338168036884,0.08333333333333323,0.01923824262339786,0.01359869333174641,0.009179855134284336,-0.005961251862891292,0.022099447513812272,-0.005235602094240726,-0,100.43333333333334,0.008961168270826474,96.86666666666666,0.003441156228492725,52243.666666666664,0.03129565944197383,182300.66666666666,0.039948656249199986,125048.66666666667,0.041765072798323886,182293,0.01674044898414452,35425,-0.008986120912726487,173995.66666666666,0.0189793998701116,126798,0.02145407130501529,2003-10-01
2004,1,8.86,-0.1384636598599314,102.24016666666667,0.0062565104060537564,2099723.2066666665,0.008586436508753624,0.00902853016,0.017,0.7251671832,16.731774193548386,-0.05430951589114789,60.95,0.03379819524200168,254.56,0.022941546197360163,1.3181,0.0016184912626760644,8.277066666666666,2.0135957988361862e-5,-0.006147479069315021,-0.015300220440875555,0.06465648522821214,1.2513,0.048402994219345206,0.07218829839279557,758,-0.0158311345646438,-0.02197514791921663,5.7,-0.02339181286549699,1132.6717741935483,0.06729102899011967,0.012658713144083799,0.005309135753958552,0.20000000000000004,0.01408099030116554,0.01552197357801967,0.01986748262800564,0.00297176820208028,0,0.005208333333333223,0.0652173913043478,102.23333333333333,0.017606781871535675,99.53333333333333,0.026791694574681897,52131.666666666664,-0.002148406278973113,183742.33333333334,0.007846132355635806,126227.66666666667,0.009340266132886873,184053.66666666666,0.009566050481652945,35814,0.010861674205617915,174963.33333333334,0.005530682619215565,127392.33333333333,0.004665377560659029,2004-01-01
2004,2,9.13,0.07744288012272052,102.15796666666667,-8.046362186143773e-4,2108451.986666667,0.004139899819962193,0.01431639227,0.02,0.7419670527,16.284285714285716,-0.027479773268169944,59.18,-0.029908752957080148,251.39,-0.012609889017065182,1.3595666666666666,0.030499914188344236,8.2769,-2.0136363453330398e-5,-0.008381511481013522,0.02366909009189578,-0.0730192819459359,1.2045,-0.03885429638854311,-0.018811150083071704,712,-0.06460674157303371,0.02744072017980937,5.6,-0.017857142857142953,1123.1964516129033,-0.008436033222005434,0.015593211884693519,0.007563126839602295,0.09090909090909086,0.013415092824910161,0.0146721932214984,0.007517718632362921,-0.0014880952380951534,0.03208556149732609,0,0.08000000000000007,103.73333333333333,0.014460154241645245,101.33333333333334,0.017763157894736953,52561,0.008168287006208705,184489,0.004047215100448574,128432,0.01716342759852162,186146.66666666666,0.011243822075782537,34434.666666666664,-0.04005653217687609,177543.66666666666,0.014533513821012938,131551,0.031612581178909104,2004-04-01
2004,3,8.52,-0.2984705831200053,101.49656666666667,-0.006516476583608579,2144618.4266666668,0.016863811086530973,0.00352858151,0.02,0.7434350023999999,15.67546875,-0.03883883627312359,64.63,0.08432616431997518,254.13,0.01078188328808094,1.3077666666666667,-0.03960951240027516,8.276733333333333,-2.0136768934628442e-5,0.02790168493670203,0.0015951506933796103,-0.005586854460093907,1.2227,0.014885090373762979,0.007475539594708521,724,0.016574585635359115,0.009575587547153474,5.433333333333334,-0.03067484662576676,1103.90828125,-0.017472620407433147,0.01579676738186549,0.009364752840376536,-0.2692307692307691,0.016505885998171946,0.015169140412548293,0.01682815129630161,0,0.005319148936170288,0,0.03846153846153849,103.7,-3.2144005143038993e-4,103.26666666666667,0.018721755971594478,53958.666666666664,0.02590254268699494,186335.66666666666,0.009910430459725856,130250.66666666667,0.013962820407829044,188357,0.011734808546182744,33288.666666666664,-0.03442613101556086,179648.33333333334,0.011715481171548225,134954.66666666666,0.025220814890926264,2004-07-01
2004,4,9.4,0.3880116686316182,100.966,-0.005254904291213601,2197803.0166666666,0.024198979433863513,0.0059774964799999995,0.021,0.7582776056,13.69046875,-0.1449913831474908,63.8,-0.013009404388714707,250.98,-0.012550800860626368,1.2208666666666668,-0.07117894391961992,8.2765,-2.819227129006191e-5,-0.02835865245329274,-0.03945628786524996,0.062334918119387246,1.297,0.05728604471858137,0.02487046632124352,816,0.11274509803921569,0.0023548647977210163,5.433333333333334,0,1162.6521875,0.05052577794251129,0.0174954132286677,0.009917401078558081,0.16129032258064516,0.015309271417255936,0.01360607414921241,0.011288351167754503,0.0014858841010400344,0.01570680628272255,-0.005235602094240726,0.054545454545454515,104.63333333333334,0.008920038228735301,105.1,0.017443704408499797,55299,0.02423793076426944,190436.66666666666,0.021534718454079223,134427,0.031067667457678357,193279,0.02546577745124923,34962.666666666664,0.04787964304782244,184642.66666666666,0.027048641700726343,138635,0.0265469277839892,2004-10-01
